name;info;birth;demise;dataUrl
Juan Pablo II;Papa de la iglesia católica;1920;2005;https://proverbia.net/autor/frases-de-juan-pablo-ii
Juan Ramón Jiménez;Escritor español;1881;1958;https://proverbia.net/autor/frases-de-juan-ramon-jimenez
Juan Rulfo;Novelista y cuentista mexicano;1917;1986;https://proverbia.net/autor/frases-de-juan-rulfo
Juan Teba;Periodista español.;;;https://proverbia.net/autor/frases-de-juan-teba
Juan Valera;Escritor español;1824;1905;https://proverbia.net/autor/frases-de-juan-valera
Juan XXIII;Papa de la iglesia católica;1881;1963;https://proverbia.net/autor/frases-de-juan-xxiii
Juan Zorrilla de San Martín;Periodista, ensayista y poeta uruguayo;1855;1931;https://proverbia.net/autor/frases-de-juan-zorrilla-de-san-martin
Juana de Ibarbourou;Poetisa uruguaya;1895;1979;https://proverbia.net/autor/frases-de-juana-de-ibarbourou
Judy Grahn;Poeta norteamericana;1940;?;https://proverbia.net/autor/frases-de-judy-grahn
Jules d'Aurevilly;Novelista y crítico francés;1808;1889;https://proverbia.net/autor/frases-de-jules--daurevilly
Jules de Gaultier;Filósofo francés;1858;1942;https://proverbia.net/autor/frases-de-jules-de-gaultier
Jules Gouncourt;Novelista francés;1830;1870;https://proverbia.net/autor/frases-de-jules-gouncourt
Jules Michelet;Historiador francés;;;https://proverbia.net/autor/frases-de-jules-michelet
Jules Renard;Escritor y dramaturgo francés;1864;1910;https://proverbia.net/autor/frases-de-jules-renard
Jules Sandeau;Novelista francés;1811;1883;https://proverbia.net/autor/frases-de-jules--sandeau
Julia Ward Howe;Activista social y poetisa estadounidense;1819;1910;https://proverbia.net/autor/frases-de-julia-ward-howe-
Julian Green;Escritor norteamericano, nacido en Francia;1900;1998;https://proverbia.net/autor/frases-de-julian-green-
Julián Marías;Filósofo español;1914;2005;https://proverbia.net/autor/frases-de-julian-marias
Julie de Lespinasse;Escritora francesa;1732;1776;https://proverbia.net/autor/frases-de-julie-de-lespinasse
Julio Anguita;Político español;1941;?;https://proverbia.net/autor/frases-de-julio-anguita
Julio Cerón;Diplomático español;1928;?;https://proverbia.net/autor/frases-de-julio-ceron
Julio César;Emperador romano;100 AC;44 AC;https://proverbia.net/autor/frases-de-julio-cesar
Julio Cortázar;Escritor argentino;1914;1984;https://proverbia.net/autor/frases-de-julio-cortazar
Julio Verne;Escritor francés;1828;1905;https://proverbia.net/autor/frases-de-julio-verne
Juvenal;Poeta satírico romano;67;127;https://proverbia.net/autor/frases-de-juvenal
Kalidasa;Poeta hindú;;;https://proverbia.net/autor/frases-de-kalidasa
Karl A. Menninger;Psiquiatra estadounidense;1893;1990;https://proverbia.net/autor/frases-de-karl-a-menninger
Karl Barth;Teólogo suizo;1886;1968;https://proverbia.net/autor/frases-de-karl-barth
Karl Kraus;Poeta, autor satírico y crítico austriaco;1874;1936;https://proverbia.net/autor/frases-de-karl-kraus
Karl Marx;Filósofo y economista alemán;1818;1883;https://proverbia.net/autor/frases-de-karl-marx
Karl Popper;Filósofo inglés;1902;1994;https://proverbia.net/autor/frases-de-karl-popper
Karl Theodor Jaspers;Filósofo existencialista alemán;1883;1969;https://proverbia.net/autor/frases-de-karl-theodor-jaspers
Karl Wilhelm Von Humboldt;Político prusiano;1767;1835;https://proverbia.net/autor/frases-de-karl-wilhelm-von-humboldt
Karlheinz Stockhausen;Compositor alemán;1928;2007;https://proverbia.net/autor/frases-de-karlheinz-stockhausen
Katharine Hepburn;Actriz estadounidense;1909;2003;https://proverbia.net/autor/frases-de-katharine-hepburn
Katherine Mansfield;Escritora neozelandesa;1888;1923;https://proverbia.net/autor/frases-de-katherine-mansfield
Kazimierz Brandys;Novelista y ensayista polaco;1916;2000;https://proverbia.net/autor/frases-de-kazimierz-brandys
Ken Robinson;Educador británico;1950;?;https://proverbia.net/autor/frases-de-ken-robinson
Khalil Gibran;Ensayista, novelista y poeta libanés;1883;1931;https://proverbia.net/autor/frases-de-khalil-gibran
Kin Hubbard;Escritor estadounidense;1868;1930;https://proverbia.net/autor/frases-de-kin-hubbard
Kirk Douglas;Actor estadounidense;1916;?;https://proverbia.net/autor/frases-de-kirk-douglas
Knut Hamsum;Escritor noruego;1859;1952;https://proverbia.net/autor/frases-de-knut-hamsum
Kofi Annan;Secretario General de las Naciones Unidas;1938;?;https://proverbia.net/autor/frases-de-kofi-annan
Konrad Adenauer;Político alemán;1876;1967;https://proverbia.net/autor/frases-de-konrad-adenauer
Konstantín Eduardovich Tsiolkovski;Científico e inventor ruso;1857;1935;https://proverbia.net/autor/frases-de-konstantin-eduardovich-tsiolkovski-
Kurt D. Cobain;Músico estadounidense;1967;1994;https://proverbia.net/autor/frases-de-kurt-d-cobain
KurtTucholsky;;;;https://proverbia.net/autor/frases-de-kurt-tucholsky
Lajos Kossuth;Político y patriota húngaro;1802;1894;https://proverbia.net/autor/frases-de-lajos-kossuth
Lana Turner;Actriz estadounidense;1920;1995;https://proverbia.net/autor/frases-de-lana-turner
Lao-tsé;Filósofo chino;570 aC;490 aC;https://proverbia.net/autor/frases-de-laotse
Laura Morante;Actriz italiana;1959;?;https://proverbia.net/autor/frases-de-laura-morante
Laure Conan;Escritora canadiense;1845;1924;https://proverbia.net/autor/frases-de-laure-conan
Laurence J. Peter;Profesor y escritor canadiense;1919;1990;https://proverbia.net/autor/frases-de-laurence-j-peter
Laurence Sterne;Novelista y humorista inglés;1713;1768;https://proverbia.net/autor/frases-de-laurence-sterne
Lee Smolin;Físico teórico y cosmólogo;1955;?;https://proverbia.net/autor/frases-de-lee-smolin
LenWein;;;;https://proverbia.net/autor/frases-de-len-wein
Leon Battista Alberti;Arquitecto y escritor italiano;1404;1472;https://proverbia.net/autor/frases-de-leon-battista-alberti
León Bloy;Periodista y escritor francés;1846;1917;https://proverbia.net/autor/frases-de-leon-bloy
León Daudet;Periodista y novelista francés;1867;1942;https://proverbia.net/autor/frases-de-leon-daudet
León Daudí;Escritor español;1905;1985;https://proverbia.net/autor/frases-de-leon-daudi
León Felipe;Poeta español;1884;1968;https://proverbia.net/autor/frases-de-leon-felipe
León Gieco;Cantautor argentino;1951;?;https://proverbia.net/autor/frases-de-leon-gieco
Leon Tolstoi;Escritor ruso;1828;1910;https://proverbia.net/autor/frases-de-leon-tolstoi
León Trotski;Político y teórico revolucionario ruso,;1879;1940;https://proverbia.net/autor/frases-de-leon--trotski
Leonard Bernstein;Compositor estadounidense;1918;1990;https://proverbia.net/autor/frases-de-leonard-bernstein
Leonard Cohen;Poeta y cantante canadiense;1934;2016;https://proverbia.net/autor/frases-de-leonard-cohen
Leonardo Da Vinci;Pintor, escultor e inventor italiano;1452;1519;https://proverbia.net/autor/frases-de-leonardo-da-vinci
Leonid Andréiev;Escritor ruso;1871;1919;https://proverbia.net/autor/frases-de-leonid-andreiev
LeThangh Tonh;;;;https://proverbia.net/autor/frases-de-le-thangh-tonh
Lewis Carroll;Matemático y escritor británico;1832;1898;https://proverbia.net/autor/frases-de-lewis-carroll
Li Tai-Po;Poeta chino;701;762;https://proverbia.net/autor/frases-de-li-taipo
Lilliam Hellman;Dramaturga y guionista estadounidense;1905;1984;https://proverbia.net/autor/frases-de-lilliam-hellman
Lin Yutang;Escritor y filólogo chino;1895;1976;https://proverbia.net/autor/frases-de-lin-yutang
Lindsay Kemp;Escenógrafo y actor británico;1939;?;https://proverbia.net/autor/frases-de-lindsay-kemp
Lingrée;;;;https://proverbia.net/autor/frases-de-lingree
Llorenç Villalonga;Escritor español;1897;1980;https://proverbia.net/autor/frases-de-llorenc-villalonga
Lope de Vega;Poeta, novelista y dramaturgo español;1562;1635;https://proverbia.net/autor/frases-de-lope-de-vega
Lord Acton;Historiador inglés;1834;1902;https://proverbia.net/autor/frases-de-lord-acton
Lord Byron;Poeta británico;1788;1824;https://proverbia.net/autor/frases-de-lord-byron
LordBrougham;;;;https://proverbia.net/autor/frases-de-lord-brougham
Louis Bourdaloue;Predicador jesuita francés;1632;1704;https://proverbia.net/autor/frases-de-louis-bourdaloue
Louis de Bonald;Filósofo y político francés;1754;1840;https://proverbia.net/autor/frases-de-louis-de-bonald
Louis de Jaucourt;Médico y escritor francés;1704;1779;https://proverbia.net/autor/frases-de-louis-de-jaucourt
Louis de Saint-Just;Político revolucionario francés;1767;1794;https://proverbia.net/autor/frases-de-louis-de-saintjust
Louis Dumur;Escritor suizo;1863;1933;https://proverbia.net/autor/frases-de-louis-dumur
Louis Emmanuel Dupaty;Dramaturgo francés;1775;1851;https://proverbia.net/autor/frases-de-louis-emmanuel-dupaty
Louis Lavelle;Filósofo francés;1883;1951;https://proverbia.net/autor/frases-de-louis-lavelle
Louis McHenry Howe;Político estadounidense;1871;1936;https://proverbia.net/autor/frases-de-louis-mchenry-howe
Louis Pasteur;Químico y microbiólogo francés;1822;1895;https://proverbia.net/autor/frases-de-louis-pasteur
Louis-Antoine Caraccioli;Escritor y poeta francés;1719;1803;https://proverbia.net/autor/frases-de-louisantoine-caraccioli
Louise May Alcott;Escritora estadounidense;1832;1888;https://proverbia.net/autor/frases-de-louise-may-alcott
Lousie Glück;Poeta estadounidense;1943;?;https://proverbia.net/autor/frases-de-louise-gluck
Lu Xun;Escritor chino;1881;1936;https://proverbia.net/autor/frases-de-lu-xun
Lucano;Escritor latino;39;65;https://proverbia.net/autor/frases-de-lucano
Luchino Visconti;Aristócrata y director de cine italiano;1906;1976;https://proverbia.net/autor/frases-de-luchino-visconti
Lucía Extebarria;Escritora española;1966;?;https://proverbia.net/autor/frases-de-lucia-extebarria
Luciano Pavarotti;Tenor italiano;1935;2007;https://proverbia.net/autor/frases-de-luciano-pavarotti
Lucio Apuleyo;Escritor italiano;123;180;https://proverbia.net/autor/frases-de-lucio-apuleyo
Lucrecio;Tito Lucrecio Caro Poeta romano.;99 AC;55 AC;https://proverbia.net/autor/frases-de-lucrecio
Ludwig Börne;Escritor alemán;1786;1837;https://proverbia.net/autor/frases-de-ludwig-borne
Ludwig Feuerbach;Teólogo y politico aleman;1804;1872;https://proverbia.net/autor/frases-de-ludwig-feuerbach
Ludwig van Beethoven;Compositor y músico alemán;1770;1827;https://proverbia.net/autor/frases-de-ludwig-van-beethoven
Ludwig Wittgenstein;Filósofo británico, de origen austríaco;1889;1951;https://proverbia.net/autor/frases-de-ludwig-wittgenstein
Luis Aragonés;Jugador y entrenador de fútbol español;1938;2014;https://proverbia.net/autor/frases-de-luis-aragones
Luis Buñuel;Cineasta español;1900;1983;https://proverbia.net/autor/frases-de-luis-bunuel
Luis Cernuda;Poeta español;1902;1963;https://proverbia.net/autor/frases-de-luis-cernuda
Luis Coloma;Escritor, periodista y jesuita español;1851;1915;https://proverbia.net/autor/frases-de-luis-coloma
Luis de Góngora;Poeta español;1561;1627;https://proverbia.net/autor/frases-de-luis-de-gongora
Luis García Berlanga;Director de cine español;1921;?;https://proverbia.net/autor/frases-de-luis-garcia-berlanga
Luis Herrero;Periodista español;1955;?;https://proverbia.net/autor/frases-de-luis-herrero
Luis Rojas Marcos;Psiquiatra español;1943;?;https://proverbia.net/autor/frases-de-luis-rojas-marcos
Luis XIV de Francia;Rey de Francia;1638;1715;https://proverbia.net/autor/frases-de-luis-xiv-de-francia
Luis XV de Francia;Rey de Francia;1710;1774;https://proverbia.net/autor/frases-de-luis-xv-de-francia
M. J.Smith;;;;https://proverbia.net/autor/frases-de-m-j-smith
M.Brickman;;;;https://proverbia.net/autor/frases-de-m-brickman
Madame de Sévigné;Escritora francesa;1626;1696;https://proverbia.net/autor/frases-de-madame-de-sevigne
Madame Roland;Política francesa;1754;1793;https://proverbia.net/autor/frases-de-madame-roland
MadameBasta;;;;https://proverbia.net/autor/frases-de-madame-basta
Madeleine de Scudéry;Novelista francesa;1607;1701;https://proverbia.net/autor/frases-de-madeleine-de-scudery
Madre Teresa de Calcuta;Misionera de origen albanés naturalizada india;1910;1997;https://proverbia.net/autor/frases-de-madre-teresa-de-calcuta
Mae West;Actriz estadounidense;1892;1981;https://proverbia.net/autor/frases-de-mae-west
Magdalena Martínez;Flautista española;1963;?;https://proverbia.net/autor/frases-de-magdalena-martinez
Mahatma Gandhi;Político y pensador indio;1869;1948;https://proverbia.net/autor/frases-de-mahatma-gandhi
Malcolm X;Activista político estadounidense;1925;1965;https://proverbia.net/autor/frases-de-malcolm-x
Malesherbes;Político francés;1721;1794;https://proverbia.net/autor/frases-de-malesherbes
Manuel Azaña;Político y escritor español;1880;1940;https://proverbia.net/autor/frases-de-manuel-azana
Manuel Campo Vidal;Periodista español;1951;?;https://proverbia.net/autor/frases-de-manuel-campo-vidal
Manuel Castells;Sociólogo español;1942;?;https://proverbia.net/autor/frases-de-manuel-castells
Manuel Gayol Fernández;Publicista, poeta y ensayista cubano.;;;https://proverbia.net/autor/frases-de-manuel--gayol-fernandez
Manuel Machado;Poeta español;1874;1947;https://proverbia.net/autor/frases-de-manuel--machado
Manuel Vázquez Montalbán;Escritor español;1939;2003;https://proverbia.net/autor/frases-de-manuel-vazquez-montalban
Manuel Vicent;Escritor español;1936;?;https://proverbia.net/autor/frases-de-manuel-vicent
Mao Tse-Tung;Estadista chino;1893;1976;https://proverbia.net/autor/frases-de-mao-tsetung
Marc Chagall;Pintor y diseñador francés;1887;1985;https://proverbia.net/autor/frases-de-marc-chagall
Marcel Aymé;Narrador y dramaturgo francés cuya obra combina lo;1902;1967;https://proverbia.net/autor/frases-de-marcel-ayme
Marcel Duchamp;Pintor francés;1887;1968;https://proverbia.net/autor/frases-de-marcel-duchamp
Marcel Jouhandeau;Escritor francés;1888;1979;https://proverbia.net/autor/frases-de-marcel-jouhandeau
Marcel Mart;Político luxemburgués;1927;?;https://proverbia.net/autor/frases-de-marcel-mart
Marcel Pagnol;Cineasta y escritor francés;1895;1974;https://proverbia.net/autor/frases-de-marcel-pagnol
Marcel Prévost;Escritor francés;1862;1941;https://proverbia.net/autor/frases-de-marcel-prevost
Marcel Proust;Escritor francés;1871;1922;https://proverbia.net/autor/frases-de-marcel-proust
Marcelino Camacho;Sindicalista y político español;1918;2010;https://proverbia.net/autor/frases-de-marcelino-camacho
Marcellin Berthelot;Químico y historidador francés;1827;1907;https://proverbia.net/autor/frases-de-marcellin-berthelot
Marco Aurelio;Emperador romano;121;180;https://proverbia.net/autor/frases-de-marco-aurelio
Marco Aurelio Almazán;Escritor y diplomático mexicano;1922;1991;https://proverbia.net/autor/frases-de-marco-aurelio-almazan
Marco Valerio Marcial;Poeta latino;40;104;https://proverbia.net/autor/frases-de-marco-valerio-marcial
Margaret Oliphant Oliphant;Novelista, escritora y biógrafa escocesa;1828;1897;https://proverbia.net/autor/frases-de-margaret-oliphant-oliphant
Margaret Thatcher;Ex-primer ministro de Inglaterra;1925;2013;https://proverbia.net/autor/frases-de-margaret-thatcher
MargaretMitchel;;;;https://proverbia.net/autor/frases-de-margaret-mitchel
Marguerite Duras;Novelista y guionista francesa;1914;1996;https://proverbia.net/autor/frases-de-marguerite-duras
Marguerite Yourcenar;Escritora francesa;1903;1987;https://proverbia.net/autor/frases-de-marguerite-yourcenar
Maria Montessori;Educadora y médica italiana;1870;1952;https://proverbia.net/autor/frases-de-maria-montessori
María Teresa I de Austria;Emperatriz del Sacro Imperio Romano Germánico;1717;1780;https://proverbia.net/autor/frases-de-maria-teresa-i-de-austria-
María Zambrano;Filósofa y ensayista española;1904;1991;https://proverbia.net/autor/frases-de-maria-zambrano
Mariano Aguiló;Poeta español;1825;1897;https://proverbia.net/autor/frases-de-mariano-aguilo
Mariano José de Larra;Escritor español;1809;1837;https://proverbia.net/autor/frases-de-mariano-jose-de-larra
Marie Curie;Física francesa;1867;1934;https://proverbia.net/autor/frases-de-marie-curie
Marie von Ebner-Eschenbach;Novelista austríaca;1830;1916;https://proverbia.net/autor/frases-de-marie-von-ebnereschenbach
Marilyn Monroe;Actriz estadounidense;1926;1962;https://proverbia.net/autor/frases-de-marilyn-monroe
Mario Benedetti;Escritor y poeta uruguayo;1920;2009;https://proverbia.net/autor/frases-de-mario-benedetti
Mario Moreno 'Cantinflas';Actor mexicano;1911;1993;https://proverbia.net/autor/frases-de-mario-moreno-cantinflas
Mario Puzo;Escritor estadounidense;1920;1999;https://proverbia.net/autor/frases-de-mario-puzo
Mario Vargas Llosa;Escritor peruano;1936;?;https://proverbia.net/autor/frases-de-mario-vargas-llosa
Mark Twain;Escritor y periodista estadounidense;1835;1910;https://proverbia.net/autor/frases-de-mark-twain
Marlene Dietrich;Actriz y cantante alemana;1901;1992;https://proverbia.net/autor/frases-de-marlene-dietrich
Marqués de La Fayette;Militar y político francés;1757;1834;https://proverbia.net/autor/frases-de-marques-de-la-fayette
Marqués de Sade;Escritor francés;1740;1814;https://proverbia.net/autor/frases-de-marques-de-sade
Marqués de Vauvenargues;Moralista francés;1715;1747;https://proverbia.net/autor/frases-de-marques-de-vauvenargues
Marquesa de Maintenon;Noble francesa;1635;1719;https://proverbia.net/autor/frases-de-marquesa-de-maintenon
MartaMason;;;;https://proverbia.net/autor/frases-de-marta-mason
Martin Heidegger;Filósofo alemán;1889;1976;https://proverbia.net/autor/frases-de-martin-heidegger
Martin Lutero;Reformador alemán;1483;1546;https://proverbia.net/autor/frases-de-martin-lutero
Martin Luther King;Religioso estadounidense;1929;1968;https://proverbia.net/autor/frases-de-martin-luther-king
Martin Niemoeller;Pastor protestante alemán;1892;1984;https://proverbia.net/autor/frases-de-martin-niemoeller
Maruja Torres;Periodista española;1943;?;https://proverbia.net/autor/frases-de-maruja-torres
Mary Tyler Moore;Actriz norteamericana;1936;?;https://proverbia.net/autor/frases-de-mary-tyler-moore
Mateo Alemán;Novelista español;1547;1613;https://proverbia.net/autor/frases-de-mateo-aleman
Maurice Maeterlinck;Escritor belga;1862;1949;https://proverbia.net/autor/frases-de-maurice-maeterlinck
Maurice Saatchi;Publicista británico;1946;?;https://proverbia.net/autor/frases-de-maurice-saatchi
Max Ernst;Pintor y escultor alemán;1891;1976;https://proverbia.net/autor/frases-de-max-ernst
Max Frisch;Dramaturgo y novelista suizo;1911;1991;https://proverbia.net/autor/frases-de-max-frisch
Max Jacobs;Escritor francés;1876;1944;https://proverbia.net/autor/frases-de-max-jacobs
Max Planck;Físico alemán;1858;1947;https://proverbia.net/autor/frases-de-max-planck
Maximilian Robespierre;Político y revolucionario francés;1758;1794;https://proverbia.net/autor/frases-de-maximilian-robespierre
Máximo Gorki;Escritor ruso;1868;1936;https://proverbia.net/autor/frases-de-maximo-gorki
Mayer Amschel Rothschild;Banquero alemán;1744;1812;https://proverbia.net/autor/frases-de-mayer-amschel-rothschild
Menandro de Atenas;Dramaturgo Griego;342 adC;292 adC;https://proverbia.net/autor/frases-de-menandro-de-atenas
Mencio;Filósofo chino confuciano;372 a.C.;289 a.C.;https://proverbia.net/autor/frases-de-mencio
Mercedes Milá;Periodista y presentadora española;1951;?;https://proverbia.net/autor/frases-de-mercedes-mila
Michael Jordan;Deportista estadounidense;1963;?;https://proverbia.net/autor/frases-de-michael-jordan
Michael Levine;Escritor y hombre de negocios estadounidense;1954;?;https://proverbia.net/autor/frases-de-michael-levine
Michael Medved;Periodista y escritor estadounidense;1948;?;https://proverbia.net/autor/frases-de-michael-medved
Michel de Montaigne;Escritor y filósofo francés;1533;1592;https://proverbia.net/autor/frases-de-michel-de-montaigne
Michel Foucault;Historiador de las ideas y filósofo francés;1926;1984;https://proverbia.net/autor/frases-de-michel-foucault
Michel Houellebecq;Poeta, novelista y ensayista francés;1958;?;https://proverbia.net/autor/frases-de-michel-houellebecq
Michelangelo Antonioni;Cineasta y escritor italiano;1912;2007;https://proverbia.net/autor/frases-de-michelangelo-antonioni
Mignon McLaughlin;Periodista estadounidense;1913;1983;https://proverbia.net/autor/frases-de-mignon-mclaughlin-
Miguel de Cervantes;Escritor español;1547;1616;https://proverbia.net/autor/frases-de-miguel-de-cervantes
Miguel de Unamuno;Filósofo y escritor español;1864;1936;https://proverbia.net/autor/frases-de-miguel-de-unamuno
Miguel Delibes;Escritor español;1920;2010;https://proverbia.net/autor/frases-de-miguel-delibes
Miguel Servet;Médico y reformista español;1511;1553;https://proverbia.net/autor/frases-de-miguel-servet
Mijail Bakunin;Revolucionario ruso;1814;1876;https://proverbia.net/autor/frases-de-mijail-bakunin
Mika Waltari;Escritor finlandés;1908;1979;https://proverbia.net/autor/frases-de-mika-waltari
Milan Kundera;Novelista y ensayista checo naturalizado francés;1929;?;https://proverbia.net/autor/frases-de-milan-kundera
Miles Davis;Músico de jazz estadounidense;1926;1991;https://proverbia.net/autor/frases-de-miles-davis
Miquel Martí i Pol;Poeta español en lengua catalana;1929;2003;https://proverbia.net/autor/frases-de-miquel-marti-i-pol
Molière;Comediografo francés;1622;1673;https://proverbia.net/autor/frases-de-moliere
Montesquieu;Escritor y político francés;1689;1755;https://proverbia.net/autor/frases-de-montesquieu
Montserrat Caballé;Cantante de ópera española;1933;?;https://proverbia.net/autor/frases-de-montserrat-caballe
Moritz Gottlieb Saphir;Escritor alemán;1795;1858;https://proverbia.net/autor/frases-de-moritz-gottlieb-saphir
Morris West;Escritor australiano;1916;1999;https://proverbia.net/autor/frases-de-morris-west
Moshe Dayan;Militar y político israelí;1915;1981;https://proverbia.net/autor/frases-de-moshe-dayan
Muslih-Ud-Din Saadi;Poeta persa;1184;1291;https://proverbia.net/autor/frases-de-muslihuddin-saadi
Nadine Gordimer;Escritora sudafricana;1923;2014;https://proverbia.net/autor/frases-de-nadine-gordimer
Naguib Mahfuz;Novelista egipcio;1911;2006;https://proverbia.net/autor/frases-de-naguib-mahfuz
Napoleón I;Napoleón Bonaparte Emperador francés.;1769;1821;https://proverbia.net/autor/frases-de-napoleon-i
Napoleón III;Emperador de Francia;1808;1873;https://proverbia.net/autor/frases-de-napoleon-iii
Nelson Mandela;Abogado y político sudafricano;1918;2013;https://proverbia.net/autor/frases-de-nelson-mandela
Newton Norman Minow;Abogado estadounidense;1926;?;https://proverbia.net/autor/frases-de-newton-norman-minow
Nicanor Parra;Poeta, matemático y físico chileno;1914;?;https://proverbia.net/autor/frases-de-nicanor-parra
Nicolai Hartmann;Filósofo idealista alemán;1882;1950;https://proverbia.net/autor/frases-de-nicolai-hartmann
Nicolas Boileau;Poeta y crítico literario francés;1636;1711;https://proverbia.net/autor/frases-de-nicolas-boileau
Nicolás de Avellaneda;Político y periodista argentino;1837;1885;https://proverbia.net/autor/frases-de-nicolas-de-avellaneda
Nicolas Malebranche;Filósofo y teólogo francés;1638;1715;https://proverbia.net/autor/frases-de-nicolas-malebranche
Nicolás Maquiavelo;Historiador, político y teórico italiano;1469;1527;https://proverbia.net/autor/frases-de-nicolas-maquiavelo
Nicolás Tommaseo;Escritor y lingüista italiano;1802;1874;https://proverbia.net/autor/frases-de-nicolas-tommaseo-
Nikita Jrushchov;Político ruso;1894;1971;https://proverbia.net/autor/frases-de-nikita-jrushchov
Nikola Tesla;Físico, matemático e ingeniero eléctrico serbio;1856;1943;https://proverbia.net/autor/frases-de-nikola-tesla
Nils Kjaer;Escritor noruego;1870;1924;https://proverbia.net/autor/frases-de-nils-kjaer
Ninon de Lenclos;Cortesana francesa;1620;1705;https://proverbia.net/autor/frases-de-ninon-de-lenclos
Noam Chomsky;Escritor y activista político estadounidense;1928;?;https://proverbia.net/autor/frases-de-noam-chomsky
Noel Clarasó;Escritor español;1899;1985;https://proverbia.net/autor/frases-de-noel-claraso
Nöel Coward;Dramaturgo, actor y compositor inglés;1899;1973;https://proverbia.net/autor/frases-de-noel-coward
Nora Ephron;Guionista y directora de cine estadounidense;1941;2012;https://proverbia.net/autor/frases-de-nora-ephron
Norbert Wiener;Matemático estadounidense que estableció la cienci;1894;1964;https://proverbia.net/autor/frases-de-norbert-wiener
Norm Coleman;Político estadounidense;1949;?;https://proverbia.net/autor/frases-de-norm-coleman
Norman Birkett;Abogado y juez británico;1883;1962;https://proverbia.net/autor/frases-de-norman-birkett
Norman Maclean;Escritor estadounidense;1902;1990;https://proverbia.net/autor/frases-de-norman-maclean
Norman Mailer;Escritor estadounidense;1923;2007;https://proverbia.net/autor/frases-de-norman-mailer
Norman Vincent Peale;Predicador cristiano y escritor;1898;1993;https://proverbia.net/autor/frases-de-norman-vincent-peale
Novalis;Friedrich von Hardenberg Poeta y filósofo alemán.;1772;1801;https://proverbia.net/autor/frases-de-novalis
Numa Pompilio;;;;https://proverbia.net/autor/frases-de-numa-pompilio
Nuria Barrios;Escritora española;1962;?;https://proverbia.net/autor/frases-de-nuria-barrios
Nuria Espert;Escenógrafa y actriz española;1926;?;https://proverbia.net/autor/frases-de-nuria-espert
O. K. Bernhardt;Escritor alemán.;;;https://proverbia.net/autor/frases-de-o-k-bernhardt
Octavio Paz;Poeta y ensayista mexicano;1914;1998;https://proverbia.net/autor/frases-de-octavio-paz
Ogden Nash;Poeta y humorista estadounidense;1902;1971;https://proverbia.net/autor/frases-de-ogden-nash
Oleg Efremov;Actor y productor ruso;1927;2000;https://proverbia.net/autor/frases-de-oleg-efremov
Olga Orozco;Poetisa argentina;1920;1999;https://proverbia.net/autor/frases-de-olga-orozco
Oliver Goldsmith;Escritor británico;1728;1774;https://proverbia.net/autor/frases-de-oliver-goldsmith
Oliver Wendell Holmes;Poeta y médico estadounidense;1809;1894;https://proverbia.net/autor/frases-de-oliver-wendell-holmes
Oliverio Girondo;Poeta argentino;1891;1967;https://proverbia.net/autor/frases-de-oliverio-girondo
Omar Khayyam;Poeta persa.;;;https://proverbia.net/autor/frases-de-omar-khayyam
Oriol Bohigas;Arquitecto, escritor y político español;1925;?;https://proverbia.net/autor/frases-de-oriol-bohigas
Orison Swett Marden;Escritor de libros de autoayuda;1850;1924;https://proverbia.net/autor/frases-de-orison-swett-marden
Orson Welles;Director de cine estadounidense;1915;1985;https://proverbia.net/autor/frases-de-orson-welles
Oscar Wilde;Dramaturgo y novelista irlandés;1854;1900;https://proverbia.net/autor/frases-de-oscar-wilde
ÓscarPin;;;;https://proverbia.net/autor/frases-de-oscar-pin
Osvaldo Terranova;Actor argentino;1923;1984;https://proverbia.net/autor/frases-de-osvaldo-terranova
Otto von Bismark;Político alemán;1815;1898;https://proverbia.net/autor/frases-de-otto-von-bismark
Otto Wagner;Arquitecto austríaco;1841;1918;https://proverbia.net/autor/frases-de-otto-wagner
Ovidio;Poeta latino;43 AC;17;https://proverbia.net/autor/frases-de-ovidio
Pablo Neruda;Poeta chileno;1904;1973;https://proverbia.net/autor/frases-de-pablo-neruda
Pablo Picasso;Pintor español;1881;1973;https://proverbia.net/autor/frases-de-pablo-picasso
Pablo VI;Papa de la iglesia católica;1897;1978;https://proverbia.net/autor/frases-de-pablo-vi
Paolo Mantegazza;Antropólogo italiano;1831;1910;https://proverbia.net/autor/frases-de-paolo-mantegazza
Paracelso;Médico y químico suizo;1493;1541;https://proverbia.net/autor/frases-de-paracelso
Patrick J. Kennedy;Político estadounidense;1967;?;https://proverbia.net/autor/frases-de-patrick-j-kennedy
Paul Auguez;Escritor francés.;;;https://proverbia.net/autor/frases-de-paul-auguez
Paul Auster;Novelista y poeta estadounidense;1947;?;https://proverbia.net/autor/frases-de-paul-auster
Paul Bowles;Escritor y compositor estadounidense;1910;1999;https://proverbia.net/autor/frases-de-paul-bowles
Paul Brulat;Escritor francés;1866;1940;https://proverbia.net/autor/frases-de-paul-brulat
Paul Charles Bourget;Escritor francés;1852;1935;https://proverbia.net/autor/frases-de-paul-charles-bourget
Paul Claudel;Escritor y diplomático francés;1868;1955;https://proverbia.net/autor/frases-de-paul-claudel
Paul Eluard;Poeta francés;1895;1952;https://proverbia.net/autor/frases-de-paul-eluard
Paul Géraldy;Poeta y dramaturgo francés;1885;1983;https://proverbia.net/autor/frases-de-paul-geraldy
